year,text,label,INFRA_GAP,STAFF_GAP,SERVICE_GAP,ACCESS_GAP,COST_GAP,QUALITY_GAP
2017,"Health 
Clinic, Jaipur 
SMS Medical College, 
Jaipur 
DMRC, Jodhpur 
6 
Maharashtra 
Sub District Hospital, 
Dahanu, Thane 
Grants Medical College 
and JJ Group of 
Hospital, Mumbai 
NIRRH, Mumbai 
7 
Punjab 
CHC Bhunga, Hoshiarpur
Govt.",INFRA_GAP,1,0,0,0,0,0
2017,"The 
Achutha Menon Centre for Health Science 
Studies (AMCHSS) within the SCTIMST is 
recognized as a centre of excellence for public 
health training by the MoHFW and has been 
identified to be a resource hub for HTAIn.",STAFF_GAP,0,1,0,0,0,0
2017,"Support 
to 
Indian 
Institutions 
for 
imparting training  
Support to selected domestic Institutions for 
providing training with a grant upto Rs.50 lakhs for 
equipments, up-gradation, etc. and a grant of Rs. 10 
lakhs per year upto a period of 5 years for recurring 
expenses and for conducting training programme.",STAFF_GAP,0,1,0,0,0,0
2017,"Financial and Physical Achievement
7.2	
The 
year-wise 
physical 
and 
financial 
achievements of the scheme are given in the tables/
graphs below:
Graph Showing the year wise Financial Achievement 
of the HRD scheme
25
20
15
10
5
0
Crores
Series1
2013-14
1.51
2014-15
4.98
2015-16
9.76
2016-17
15.39
2017-18
20
20

Department of Health Research
35
Table showing the Year wise financial achievement of the HRD scheme
Year 
BE (Rs. InCr)
RE (Rs. in Cr)
Actual Expenditure (Rs. 
in Cr)
2013-14
45.00
4.50
1.51
2014-15
19.00
5.00
4.98
2015-16
8.00
10.00
9.76
2016-17
13.00
16.00
15.39
2017-18
20.00
26.00
13.81 (Upto December, 
2017)",COST_GAP,0,0,0,0,1,0
2017,"Physical Achievements 
S. No.
Fellowship
2013-14
2014-15
2015-16 
2016-17
2017-18
Total 
1
Long Term Foreign
4
8
9
9
7
37
2
Short Term Foreign
-
17
9
7
2
35
3
Long Term Indian
3
1
3
2
-
09
4
Short Term Indian
3
4
5
1
1
14
5
Women Scientist
-
-
13
12 
10
35
6
Young scientist
-
-
8
13
10
31
7
NRI
-
-
2
-
-
2
8
Support to Conferences
-
1
7
1
10
19
9
Support to Institutions
3
5
8
7
6
29
10
Start-up Grant
-
6
6
25
4
41
11
Online course
1
1
2nd year grant
27
61
88
 
Total Fellowship
13
42
70
104
112
341
YEAR-WISE STATUS OF IMPLEMENTATION:
Year : 2013-14
(i)	
Fellowships:
S.No.
Types of Fellowships
No. of fellows
 Sanctioned Amount 
(Rs. in lakhs)
1.",STAFF_GAP,0,1,0,0,0,0
2017,"Name of the 
Institute
Area
Non-recurring 
(equipment 
etc  (Rs.in 
lakhs)
Recurring @
Rs.10.00 lakhs 
per year
Total first year 
Sanctioned 
Amount (Rs.in 
lakhs)
1.
J. N. Medical 
College, Belgaum
GLP
Nil
10.00
10.00
2.
JSS College of 
Pharmacy, Mysore
Drug Chemistry
19.0
10.00
29.00
3.
Manipal College 
of Nursing, 
Manipal
Geriatrics
8.10
10.00
18.10
Total:
57.10
Year : 2014-15
(i)	
 Fellowships: 
Type of Fellowships
No. of 
fellows
Sanctioned Amount 
(Rs in lakhs)
Short Term Fellowships in Foreign Institutes
17
126.00
Long Term Fellowships in Foreign Institutes
8
155.00
Long Term Fellowships in Indian Institutes
1
1.90
Short Term Fellowships in Indian Institutes
4
6.20
Support to scientific/professional association/bodies
1
1.00
Start-up grants
6
67.50
Administrative expenses
20.00
Total amount sanctioned     
377.60
(ii) 	 Support to 5 Institutes: 
Name of the Institute
Area
Sanctioned 
Amount 
(Rs in lakhs)
1.
National Institute of Virology, Pune
Modern Biology
10.00
2.
National Institute for Research in Reproductive Health, Mumbai
Genetics
10.00
3.
All India Institute of Medical Sciences, New Delhi
Operational Research
16.00
4.",STAFF_GAP,0,1,0,0,0,0
2017,"Continuation of 
the scheme beyond 12th Plan period, from 2017-
18 to 2019-20 (14th Finance Commission period) 
has been approved in the meeting of the Standing 
Finance Committee (SFC) held on 18th September, 
2017 at a total estimated cost of Rs.297.08 crores, as 
follows:
Year
Committed 
Expr.",SERVICE_GAP,0,0,1,0,0,0
2017,"of on-
going projects
Physical Targets
Administrative 
Expenditure, 
including PMIUs
Grand 
Total (Rs. in 
Crores)",COST_GAP,0,0,0,0,1,0
2017,"The 
Scheme 
has 
the 
following 
components for funding:
(1) 	
Research studies with emphasis on public 
health",SERVICE_GAP,0,0,1,0,0,0
2017,"The objective of this component is to support 
research studies on disease burden, risk factors, 
diagnosis & treatment, etc of major diseases.",SERVICE_GAP,0,0,1,0,0,0
2017,"In this category a total number of 63 
studies, with the maximum duration of 3 years and 
cost range between Rs.50 lakh - Rs.3 crores each, 
can be funded at a total estimated cost of Rs. 135 
crores.",COST_GAP,0,0,0,0,1,0
2017,"(2) 	
Translational Research Projects
The objective of this component is to translate 
the already identified leads into products and 
processes in the area of human healthcare, through 
coordination among the agencies involved in 
basic, clinical and operational research for use 
in the public health system.",STAFF_GAP,0,1,0,0,0,0
2017,"It is proposed to 
take up 75 leads already available with ICMR, 25 
leads from Extramural projects funded by ICMR 
and 15 leads from other Science & Technology 
Departments/Organisations.",COST_GAP,0,0,0,0,1,0
2017,"Total Number of 30 
projects with a duration of 1-3 years and cost range 
of Rs.50 lakhs-10 crores can be funded with a total 
estimated cost of Rs. 90 crores during 14th Finance 
Commission period.",COST_GAP,0,0,0,0,1,0
2017,"Total number of 15 projects 
with a cost range of Rs.",COST_GAP,0,0,0,0,1,0
2017,"50 lakh-10 crore and 
duration of 1-3 years per project can be funded 
under this component, at a total estimated cost of 
Rs.45 crores.",COST_GAP,0,0,0,0,1,0
2017,"(4) 	
Cost 
effectiveness 
analysis 
of 
health 
technologies through a health technology 
assessment system
The aim of the studies would be to come up with 
appropriate recommendations and guidelines 
on cost effective but viable technology/process/
diagnostics for managing various diseases, to 
facilitate public choice and controlling health 
care costs, while maximizing health outcomes.",COST_GAP,0,0,0,0,1,0
2017,"Screening of Breast Cancer and Cervical Cancer (ii) 
Hemoglobinometers and (iv) Safety Engineered 
Syringes (SES).",QUALITY_GAP,0,0,0,0,0,1
2017,"Total (Financial) 
25.06
45.28
63.95
134.29
HRD
scheme
VRDL
fellowships and
support to institution
has been awarded
MRHRU
fellowships has been
awarded
MRU
fellowships and support
to institution has been
awarded

Department of Health Research
41
HEALTH TECHNOLOGY ASSESSMENT (HTA) IN 
INDIA
8
CHAPTER
8.1	
The Government of India is committed 
to extend healthcare services to its 1.34 billion 
population as part of India’s Universal Health 
Coverage (UHC) agenda.",STAFF_GAP,0,1,0,0,0,0
2017,"However, it is a challenge 
to devise ways to reduce catastrophic Out Of 
Pocket (OOP) expenditure on healthcare and 
ensure affordable access to essential health care 
for the entire population with the limited resource 
envelope.",ACCESS_GAP,0,0,0,1,0,0
2017,"Extending adequate healthcare 
services to the population requires optimal 
utilization of existing resources to ensure that the 
greatest amount of health is bought for every rupee 
spent.",SERVICE_GAP,0,0,1,0,0,0
2017,"It is entrusted 
with the responsibility to analyze evidences related 
to cost-effectiveness, clinical-effectiveness and 
equity issues regarding the deployment of health 
technologies viz.",COST_GAP,0,0,0,0,1,0
2017,"in Crore
Actual Expenditure
Rs.",COST_GAP,0,0,0,0,1,0
2017,"in Crore
2013-14 
40.00 
5.35 
4.95 
2014-15 
31.00 
23.50 
23.26 
2015-16 
30.50 
16.00 
13.99 
2016-17 
14.25 
16.99 
15.99 
2017-18 
20.00 
30.00 
18.12* 
*includes proposal of release of 1.52cr which is in pipeline 
Physical Achievement: 
Components of the Scheme 
No. of Projects Sanctioned 
2013-14 
2014-15 
2015-16 
2016-17 
2017-18 
Research Studies with emphasis on Public 
Health 
40 
74 
22 
9 
29 
Translation Research 
- 
12 
11 
2 
4 
Inter-sectoral Coordination 
- 
5 
3 
- 
3 
Cost -effectiveness analysis 
- 
9 
5 
- 
2 
Total 
40 
100 
41 
11 
38 

Department of Health Research
33
HUMAN RESOURCE DEVELOPMENT FOR HEALTH 
RESEARCH
7
CHAPTER
Introduction
7.1	
The 
Scheme 
of 
‘Human 
Resource 
Development for Health Research’ under the 12th 
Plan period was approved at an estimated cost of 
Rs.",INFRA_GAP,1,0,0,0,0,0
2017,"Objectives of HRD Scheme
•	
To increase the overall availability of 
trained 
personnel 
for 
health 
research 
from medical colleges across the country 
through scholarships, fellowships and career 
advancement scheme etc. for faculty and 
young medical doctors and other scientists 
to take up medical and health research as a 
career.",STAFF_GAP,0,1,0,0,0,0
2017,"•	
To focus on the creation of a cadre of trained 
medical/health 
researchers 
in 
specific 
identified priority areas of health research 
viz.,  Clinical Trials; Toxicology; Good Clinical 
Practices (GCP); Good Laboratory Practices 
(GLP); Quality Control (QC) & Quality Assurance 
(QA); 
Genomics; 
Proteomics; 
Clinical 
Psychology, Geriatrics; Modern Biology; 
Biotechnology; Stem cells; Genetics; Drugs 
Chemistry; and Operational Research etc.. 
•	
To create, support, nurture and encourage 
the trainees from these medical colleges 
to forge linkages with other scientists from 
universities, research institutes etc. to develop 
multidisciplinary and multi-sectoral teams 
necessary for addressing critical national and 
local health problems.",QUALITY_GAP,0,0,0,0,0,1
2017,"•	
To establish suitable online teaching and 
learning facilities to facilitate training in 
health research in various subjects in a 
more effective manner and for promoting 
biomedical/health research.",INFRA_GAP,1,0,0,0,0,0
2017,"Area of Research
Toxicology
Quality Control (QC) 
and Quality Assurance 
(QA)
Genomics
Modern Biology
Proteomics
Biotechnology
Geriatrics
Genetics
Stem cell research
Drugs Chemistry
Clinical Trials
Operational  Research
Good Clinical Practices 
(GCP)
Health Informatics
Good laboratory 
Practices (GLP)
Medical Ethics
Disease Modeling
Health Economics
Environmental Health
Mental Health/Clinical 
Psychology
 Any other area recommended by the Committee 
as per National Health Policy/ National Health 
Goals
Components of the Scheme
1.	
Short Term Fellowships in India/Foreign
Short Term Fellowship for training abroad / in 
Indian Institutions in identified areas (1-3 months) 
to persons employed as regular faculty not above 
the age of 55 years) at an expenditure of about 
Rs.7.5/1.8 lakh per Fellow.",STAFF_GAP,0,1,0,0,0,0
2017,"2.	
Long Term Fellowships in India/Foreign
Long Term Fellowship (6 to 12 months) for training 
abroad/ Indian Institutions in identified priority 
areas (6 to 12 months) to persons employed as 
regular faculty not above the age of 45 years, at an 

Annual Report 2017-18
34
approximate expenditure of about Rs.",STAFF_GAP,0,1,0,0,0,0
2017,"Fellowship programme specifically for 
women
For women candidates who have had a break in 
their career to bring them into mainstream of 
health research.",STAFF_GAP,0,1,0,0,0,0
2017,"Fellowship programme for young scientists 
in newer areas",STAFF_GAP,0,1,0,0,0,0
2017,"A research project 
upto a grant of Rs. 100 lakhs for a period of 5 
years along with a stipend of Rs. 10 lakhs per 
year for a period to 5 years
6.	
Start-up Grant for projects
The Start-up grant, with an average cost of Rs. 
30 lakh per research project, for three years, will 
be considered for each fellow /trainee, who has 
developed a research project.",COST_GAP,0,0,0,0,1,0
2017,"7.	
Strengthening of research through the 
establishment of online courses and Web 
Portal on health research for students, 
faculty and other researchers
The activity will be carried out in close coordination 
/ association with Medical Council of India, 
Department of Information Technology, National 
Knowledge Network and other stakeholders.",INFRA_GAP,1,0,0,0,0,0
2017,"Nagaland (4 fellowships)
Tripura (1 fellowship)
78.56
101.64 
-

Department of Health Research
49
(5)",STAFF_GAP,0,1,0,0,0,0
2017,"Its 
main objective is to build up a large human 
resource base of public health professionals 
by establishing a network of world-class 
colleges and schools of public health.",STAFF_GAP,0,1,0,0,0,0
2017,"8.11	
Besides all these, approval for the resource 
hub in SAST –Karnataka, Civil Hospital/IIPH, Gujarat 
and Medical College, Bhopal is underway.",INFRA_GAP,1,0,0,0,0,0
2017,"DHR 
is also getting in touch with other states' health 
officials regarding the establishment of hubs such 
as Delhi and Uttar Pradesh.",INFRA_GAP,1,0,0,0,0,0
2017,"Technical Partners
8.12	
Technical Partners are Institutes of the Cental/ 
State Government which have been identified with 
regards to their capacities, expertise and previous 
experiences in the HTA.",STAFF_GAP,0,1,0,0,0,0
2017,"Post Graduate Institute of Medical Education and Research, 
Chandigarh
Environmental health
57.10
5.
Nootan Pharmacy College, Visnagar, Gujarat
Quality Control & Quality 
Assurance
27.75
Total amount sanctioned                     
 
 120.85

Department of Health Research
37
Year : 2015-16 
(i) 	
Fellowships : 
Type of Fellowships
No. of 
fellows
Amount 
(Rs in lakhs)",STAFF_GAP,0,1,0,0,0,0
2017,"Long Term Fellowships in Foreign Institutes
9
     169.00
Long Term Fellowships in Indian Institutes
3
11.60
Short Term Fellowships in Foreign Institutes
9
63.60
Short Term Fellowships in Indian Institutes
5
8.20
Women with Break in Career
13
162.60
Young Scientist
8
111.48
NRIs/PIOs/OCI
2
81.14
Support to Conference
7
11.50
Start-up grant
6
112.20
Total
731.32
(ii) 	 Support to  Institutes :
Name of the Institute
Area
Amount
 (Rs in lakhs)
1.
National Institute of Virology, Pune
Epidemiology and investigations of 
outbreak and emerging infections
51.30
2.",STAFF_GAP,0,1,0,0,0,0
2017,"Indian Institute of Public Health, 
Bhubaneswar
Clinical and public health ethics
16.92
3.
National Institute for Research in 
Tuberculosis, Chennai
Operational and implementation 
training programme
10.00
4.",STAFF_GAP,0,1,0,0,0,0
2017,"Fellowships : 
Fellowship
Nos.",STAFF_GAP,0,1,0,0,0,0
2017,"Start-up Grant
11
154.74
10
2nd  grant for fellowship
19
223.93
Total Amount Sanctioned
906.84
(ii) 	 Support to Institutes :
Name of Institute
Area
Sanctioned 
Amount
1.
Govt.",STAFF_GAP,0,1,0,0,0,0
2017,"Theni Medical College, Theni, Tamilnadu
Virology
55.84
2.
Ganga Hospital, Coimbatore
Spinal Cord Injury
60.00
3.",INFRA_GAP,1,0,0,0,0,0
2017,"Moving academy of Medicine and Biomedicine, 
gurgaon
Clinical laboratory practice
44.94
4.
2nd year grant to 8 support to institutes
64.76
Total Amount Sanctioned
225.54

Department of Health Research
39
Year: 2017-18
(i)	
Fellowships:
Fellowship
Nos.",STAFF_GAP,0,1,0,0,0,0
2017,"Long Term Foreign
7
162.94
2
Short Term Foreign
2
12.34
3
Short Term Indian
1
0.20
4
Women Scientist
10
125.59
5
Young Scientist
10
121.94
6
Support to Conference
10
20.36
7
Start-up Grant
4
50.74
8
Online Course
1
49.45
9
2nd Year Grant
36
422.72
10
3rd Year Grant
25
251.88
Total Amount Sanctioned
106
1218.16
ii) 	
Support to Institutes
S. 
No.
Name & Institute
Area
Sanctioned 
Amount
1
Sree Chitra Tirunal Instistute for Medical Science & 
Technology, Trivandrum 
Health Technology 
Assessment
32.16
2
Prof. Divaya Mehrotara, Vice Dean Faculty of Dental 
Sciences King George’s Medical University, Lucknow 
Digital Designing & 
Manufacturing of 
pediatric facial prosthesis 
60.00
3
Dr. N. Mahapatra, Scientist 'F' Regional Medical 
Research Centre (ICMR), Bhubaneshwar (Odisha)
Health Informatics
25.00
4
Dr. Rakesh M. Rawal Senior Scientific Officer 
and Head Division of Medicinal Chemistry and 
Pharmacogenomics Dept. of Cancer Biology The 
Gujarat and Cancer Research Institute Civil Hospital 
Campus, Asarwa, Ahmedabad
Stem cell research
20.55
5
Dr. Amrutha Kumari B, Associate Professor Dept. of 
Microbiology Mysore Medical College & Research 
Institute (MMC&RI) irwin Road, Mysore
Modern Biology
10.00
6
Prof. Bhushan Patwardhan, Ph.D, FNASc, FAMS 
Director, Centre for Complementary and Integrative 
Health, Interdisciplinary School of Health Sciences, 
Savitribai Phule Pune University, Pune
Traditional Medicine and 
Integrative Health
14.50
Total
162.21

Annual Report 2017-18
40
Networking of all the Schemes of DHR through HRD",INFRA_GAP,1,0,0,0,0,0
2017,"The scheme has been continued beyond 12th Plan, for the period 2017-18 to 2019-20, with the 
approval of SFC in its meeting held on 18.9.2017, as follows:
S. No.",SERVICE_GAP,0,0,1,0,0,0
2017,"Fellowships/ Projects 
2017-18
2018-19
2019-20
Total for 3 
years
Physical Targets 
1
Short Term Fellowship Abroad
15
20
30
65
2
Long Term Fellowship Abroad
20
30
40
90
3
Short Term Fellowship at Indian Institutes
30
50
70
150
4
Long Term Fellowship at Indian Institutes
30
50
70
150
5
Women Scientists who have had break in career",STAFF_GAP,0,1,0,0,0,0
2017,"[Category ‘A’, Category ‘B’]
15
20
30
65
6
Scholarship / Fellowship Programme to Young 
Scientist in newer areas for three years
15
20
30
65
7
To encourage health research personnel (NRIs/
PIOs/OCI) to come back to India
5
8
10
23
8
Support to Institution
8
9
10
28
9",STAFF_GAP,0,1,0,0,0,0
2017,"Ist  Year students  2017-18         :      66                                                  
IInd Year students  2016-17       :      55	
	
                    
Other Training / Internship / Dissertation / DNB Programme etc.",STAFF_GAP,0,1,0,0,0,0
2017,"Results of one of the topics i.e. 
Safety Engineered Syringes were out and discussed 
in a stakeholders consultation meeting held in IRCS 
building, DHR, New Delhi on 12th December, 2017.",QUALITY_GAP,0,0,0,0,0,1
2017,"Budgetary Allocations for implementation of HTA 
are as follows:
Rs.",SERVICE_GAP,0,0,1,0,0,0
2017,"in Crores 
BE 2017-18
RE 2017-18
BE 2018-19
5.00
6.00
6.00
Cervical Cancer Screening
Intraocular Iens
Breast Cancer Screening
Safety Engineered Syringes
Implants for Family planning
Non-invasive Hemoglobinometers
Screening for Diabetes
Intrauterine Balloon Tamponade
PGIMER, Chandigarh
HTAIn Secretariat
NHSRC, Delhi
PGIMER, Chandigarh
NIRRH, Mumbai
AIIMS, Delhi
PGIMER, Chandigarh
NIRRH, Mumbai


Department of Health Research
47
IMPLEMENTATION OF THE SCHEMES IN THE 
NORTH EASTERN REGION
9
CHAPTER
9.1	
Department is taking due care and also taking 
pro-active steps to ensure sanctioning of proposals 
in the North Eastern Region under the following 
five schemes rolled out for implementation since 
2013-14:
1)	
Establishment of Network of Research 
Laboratories for Managing Epidemics and 
National Calamities.",SERVICE_GAP,0,0,1,0,0,0
2017,"2)	
Establishment of Multi-disciplinary Research 
Units (MRUs) in Govt.",INFRA_GAP,1,0,0,0,0,0
2017,"medicines, devices and health 
programmes by means of HTA in India, and in turn 
help in efficient use of the limited health budget 
and provide people access to quality healthcare at 
minimum cost.",COST_GAP,0,0,0,0,1,0
2017,"Therefore, to maintain the consistency of the 
procedure and outcome, HTAIn has developed 
standard guidelines that will be followed by the 
Secretariat at DHR and Technical Partners (TP) 
of DHR located in institutions administered by 
Centre/ States while conducting HTA study.",QUALITY_GAP,0,0,0,0,0,1
2017,"HTA 
in India aims to evaluate the available evidences 
regarding cost and clinical effectiveness of a health 
intervention that will help in reducing the OOP 
expenditure of patients and maximizing coverage.",COST_GAP,0,0,0,0,1,0
2017,"It ensures 
greater reach of health programmes in terms of 
coverage by minimizing cost and accessibility 
in terms of inclusion of cost for awareness and 
acceptability.",COST_GAP,0,0,0,0,1,0
2017,"Framing the key question 
and feasibility of implementation/ acceptance of 
the outcome is beyond scientific focus.",QUALITY_GAP,0,0,0,0,0,1
2017,"The implementation of the outcome 
policies will be done by the user departments.",SERVICE_GAP,0,0,1,0,0,0
2017,"To inform Government Health Department 
Officials about undertaking Public Health 
Programs.
2. 	
To inform Research Agencies about evidence 
gaps and unmet health needs 
3.",SERVICE_GAP,0,0,1,0,0,0
2017,"To inform Hospitals and other Health Care 
Organizations and help in decisions regarding 
technology acquisition and management 
4. 	
To inform Clinicians and Patients about the 
appropriate use of Health Care Interventions 
for a particular patient’s clinical needs and 
circumstances.",INFRA_GAP,1,0,0,0,0,0
2017,"HTA proposals as well as the outcome of the 
study is appraised by the TAC and stakeholders.",QUALITY_GAP,0,0,0,0,0,1
2017,"Thereafter, final outcome is forwarded to the User 
Department for appropriate health interventions.",QUALITY_GAP,0,0,0,0,0,1
2017,"Health Economics is 
one of the sub-specialties within the School 
of Public Health whose faculty is engaged in 
capacity building of health care professionals 
and conducting high-impact policy relevant 
economic analysis for health care programs 
and policies.",STAFF_GAP,0,1,0,0,0,0
2017,"A study to assess the quality of life among breast cancer female patients undergoing cancer 
treatment   in selected cancer hospital of Bhopal.",INFRA_GAP,1,0,0,0,0,0
2017,"Grant-in-aid Scheme for Inter-Sectoral Convergence & Coordination for Promotion and Guidance 
on Health Research:
Implementation of the scheme in NE States:
Rs.in lakhs
Name of the State
2013-14 to 2015-16
2016-17 
2017-18
(upto December, 2017)
Meghalaya (one project)
26.86
12.94
-
Assam (one project)
-
37.17
-
Grand Total
26.86
50.12
-


Department of Health Research
51
BHOPAL MEMORIAL HOSPITAL & RESEARCH 
CENTRE (BMHRC), BHOPAL
10.1	
Bhopal Memorial Hospital & Research Centre 
(BMHRC) was set up in 1998 under the Bhopal 
Memorial Hospital Trust (BMHT) as per directions 
of the Supreme Court with a mission to provide 
free health care to the victims of Bhopal gas 
tragedy, a MIC gas leak incident in Bhopal, which is 
considered as the world's worst industrial disaster 
that occurred on the night of 2-3 December 1984.",INFRA_GAP,1,0,0,0,0,0
2017,"10.2	
The Supreme Court vide its Order dated 
19.07.2010 directed winding up of the Trust 
and taking over of the Hospital by the Govt. of 
India for running it through the Department of 
Biotechnology and Department of Atomic Energy.",INFRA_GAP,1,0,0,0,0,0
2017,"10.3	
BMHRC, is a 350-bedded super specialty 
hospital set up with the objectives 
•	
To provide state-of-the-art super-specialty 
medical facilities to all registered gas victims 
and their entitled dependents.",INFRA_GAP,1,0,0,0,0,0
2017,"•	
To carry out basic, clinical and epidemiological 
research in all disciplines in the hospital.",INFRA_GAP,1,0,0,0,0,0
2017,"8.14	
Till date, five TAC meetings have taken place 
in DHR regarding the appraisal of the HTA proposals 
submitted by the TP and discussing potential 
challenges HTAIn may face in the Indian scenario 
such as perspective, equity issues, availability of 
evidences, etc.
Medical Technology Assessment Board (MTAB):
8.15	
It has also been decided to constitute the 
Medical Technology Assessment Board (MTAB) 
which will operate as a sanding recommendatory 
body to the Government.",ACCESS_GAP,0,0,0,1,0,0
2017,"HTAIn Objectives and Significance
8.16	
The main objectives of HTAIn is maximizing 
health, reducing Out of Pocket Expenditure (OOP), 
and minimizing inequality in healthcare services.",SERVICE_GAP,0,0,1,0,0,0
2017,"8.17	
Introduction of a new or existing health 
technology into the public health system based 
upon their cost and clinical effectiveness will help 
in efficient allocation of scarce healthcare budget.",COST_GAP,0,0,0,0,1,0
2017,"It 
will help further in developing Standard Treatment 
Guidelines and accelerate the country towards 
Universal Health Coverage (UHC) that is one of the 
main objectives of Sustainable Development Goals 
(SDGs).",INFRA_GAP,1,0,0,0,0,0
2017,"Once the topics are selected a potential technical 
partner, depending upon their area of expertise 
and capacity, is identified to take up that topic to 
conduct the HTA study .",STAFF_GAP,0,1,0,0,0,0
2017,"TP is asked to develop a 
formal HTA proposal that is appraised by the TAC 
and, if approved, funds are sanctioned to the TP 
to conduct the HTA study.",COST_GAP,0,0,0,0,1,0
2017,"Topic Selection
Technical partner identification
Proposal development
Research and analysis
Appraisal of the evidence by TAC
Implementation by the User Departments

Department of Health Research
45
Topics Allocated:
8.20	
Topic selection and prioritization is done 
by the TAC and Secretariat according to the need 
of the society.",INFRA_GAP,1,0,0,0,0,0
2017,"Size of population affected by disease (Incidence/
Prevalence) (ii) Burden of disease (Severity of 
disease) (iii) Effectiveness of available intervention 
(iv) Economic impact on House hold expenditure 
(v) Availability and relevance of evidence for 
conducting HTA (vi) Health sector priority and policy 
objectives.",ACCESS_GAP,0,0,0,1,0,0
2017,"Stakeholders
8.21	
Stakeholders are individuals, organizations 
or communities that have a direct interest in the 
process and outcomes of a health technology 
assessment.",QUALITY_GAP,0,0,0,0,0,1
2017,"8.22	
Stakeholders are distinct from the common 
public as they have direct interest in a certain HTA 
topic; therefore, their participation in a specific 
HTA is both rational and likely to contribute to the 
quality and legitimacy of the process and outcomes.",QUALITY_GAP,0,0,0,0,0,1
2017,"The stakeholders are informed when the topics 
are selected for study and a consultation meeting 
is organized where TP present their proposal to 
the stakeholders for their feedback and the same 
stakeholders are again consulted for a second 
meeting when outcomes are to be discussed.",QUALITY_GAP,0,0,0,0,0,1
2017,"¾
¾
The Indian Council of Medical Research 
(ICMR) and the Department of Health and 
Family Welfare of the Ministry of Health 
and Family Welfare (MoHFW), GOI signed a 
Memorandum of Understanding (MoU) with 
the International Vaccine Institute (IVI), South 
Korea to collaborate on vaccine research and 
development.",INFRA_GAP,1,0,0,0,0,0
2017,"Following are the details of the Training / Internship / Dissertation / DNB Programme Conducted during 
the period 1st January 2017 to 31st December 2017 

Department of Health Research
53
S. No.",STAFF_GAP,0,1,0,0,0,0
2017,"Training Done in the 
Departments of BMHRC
Type of Training
1
DNB Course in the Department of 
Anaesthesiology
DNB (Post MBBS ) course - 3 years
DNB ( Post Diploma) course - 2 years
2
Psychiatry
Clinical Training / 15 days Training in Mental Health for 
Medical Officers of state of Madhya Pradesh/Internship 
3
Physiotherapy
6 months Internship/ 5 months training / one or two 
months
4
Medicine and Surgical Wards of 
BMHRC
Clinical training to the students in general medicine and 
surgical wards of BMHRC
5
Hospital Administration Training
One month Observation training program /",STAFF_GAP,0,1,0,0,0,0
2017,"Summer 
Internship training in hospital administration 
6
Nursing
Six months Internship in Dietetics 
Mental Health Nursing/ Medical Surgical Nursing
7
Stores
Training in Hospital Pharmacy
8
Microbiology / Transfusion 
Medicine / Pathology/Research
6 months Dissertation programme
10.7   Research
Several Projects on different disciplines / issues were undertaken in BMHRC, Bhopal that were approved 
by the Intuitional Ethics Committee (IEC) of BMHRC, Bhopal.",INFRA_GAP,1,0,0,0,0,0
2017,"Antimicrobial profile of frequently isolated Gram-negative organisms: A retrospective study from a 
tertiary care hospital in Central India.",INFRA_GAP,1,0,0,0,0,0
2017,"Medical Colleges/
Research Institutions 
3)	
Establishment of Model Rural Health Research 
Units (MRHRUs) in the States.
4)	
Scheme for Human Resources Development 
for Health Research
5)	
Grant-in-Aid Scheme for Inter -Sectoral 
Convergence & Coordination for Promotion 
and Guidance on Health Research
9.2	
Scheme-wise position of implementation of 
the above schemes in NE states is as follows:
(1)",SERVICE_GAP,0,0,1,0,0,0
2017,"Establishment 
of 
Network 
of 
Research 
Laboratories for Managing Epidemics and 
Natural Calamities.",INFRA_GAP,1,0,0,0,0,0
2017,"9.3	
The Virology Research & Diagnostic Labs 
(VRDLs) have been approved in the following 
institutions under the scheme:
S. 
No.
Name of 
the State
Name of the medical college sanctioned the VRDL
Funds released (Rs. in lakhs)
2013-14 to 
2016-17
2017-18 (upto 
December, 2017)
1
Assam
Regional Medical Research Centre (RMRC), ICMR, 
Dibrugarh (Regional Lab)
631.00 + 68.62
-
Guwahati Medical College, Guwahati (State level lab)
297.00 +50.00
43.54
Tezpur Medical College & Hospital, in Tezpur District-
Sonitpur (Medical College Level)
167.10
-
Jorhat Medical College & Hospital, District – Jorhat 
(Medical College Level)
173.90
-
Fakhruddin Ali Ahmed Medical College & Hospital, 
District-Barpeta (Medical College Level)
173.90
Silchar Medical College, Silchar (Medical College level 
lab)
173.90
2.",INFRA_GAP,1,0,0,0,0,0
2017,"Manipur
Regional Institute of Medical Sciences, Imphal(State 
level lab)
196.37
JawarharLal Nehru Institute of Medical Sciences, Imphal 
(Medical College level lab)
157.00 + 30.00
3.",INFRA_GAP,1,0,0,0,0,0
2017,"Shillong,  (State 
level Lab)
297.00
-
4.
Tripura
Government Medical College, Agartala 
(Medical College level lab)
130.00 + 30.00
(1) 	
Establishment of VRDLs in Govt.",INFRA_GAP,1,0,0,0,0,0
2017,"Medical Colleges:
S.No.
Name of 
the State
Name of the medical college sanctioned the 
MRU
Funds released (Rs. in lakhs)
2013-14  to 
2016-17 
2017-18 (upto 
December, 2017)
1
Assam
Silcher Medical College and Hospital, Silcher
125.00
-
Fakhruddin Ali Ahmed Medical College, Barpeta
151.47
201.60
Jorhat Medical College, Jorhat
0.0
0.0
2.",INFRA_GAP,1,0,0,0,0,0
